Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Darrel Young,1,3,1,0,0,3,1,100,0,4,1
Gary Barnidge,0,0,0,0,0,0,0,0,0,0,9
Arnaz Battle,0,0,0,0,0,0,0,0,0,0,2
Justin Blalock,0,0,0,0,0,0,0,0,0,0,1
Brian Clark,0,0,0,0,0,0,0,0,0,0,1
Daniel Coats,0,0,0,0,0,0,0,0,0,0,2
Dorin Dickerson,0,0,0,0,0,0,0,0,0,0,1
Darnell Dockett,0,0,0,0,0,0,0,0,0,0,1
Armanti Edwards,0,0,0,0,0,0,0,0,0,0,2
Jeremy Horne,0,0,0,0,0,0,0,0,0,0,1
Josh Johnson,0,0,0,0,0,0,0,0,0,0,1
Darcy Johnson,0,0,0,0,0,0,0,0,0,0,2
Jerome Johnson,0,0,0,0,0,0,0,0,0,0,1
Stefan Logan,0,0,0,0,0,0,0,0,0,0,2
Marc Mariani,0,0,0,0,0,0,0,0,0,0,2
Jeron Mastrud,0,0,0,0,0,0,0,0,0,0,1
John Matthews,0,0,0,0,0,0,0,0,0,0,1
Carlton Mitchell,0,0,0,0,0,0,0,0,0,0,1
Matthew Mulligan,0,0,0,0,0,0,0,0,0,0,1
David Reed,0,0,0,0,0,0,0,0,0,0,1
Tony Romo,0,11,0,0,0,11,0,0,0,0,0
Matthew Slater,0,0,0,0,0,0,0,0,0,0,1
Antone Smith,0,0,0,0,0,0,0,0,0,0,1
Adam Snyder,0,0,0,0,0,0,0,0,0,0,1
Zach Strief,0,0,0,0,0,0,0,0,0,0,1
Devin Thomas,0,0,0,0,0,0,0,0,0,0,1
Demetrius Williams,0,0,0,0,0,0,0,0,0,0,2
