Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Rodney McLeod Jr.,1,21,0,1,0,21,1,100,0,12,1
Evan Moore,1,6,0,0,0,6,1,100,0,9,8
Legedu Naanee,1,19,0,0,0,19,0,0,1,1,5
Chris Owusu,1,24,0,1,0,24,1,100,0,11,4
Nathan Palmer,1,-4,0,0,0,0,0,0,0,-1,4
Lousaka Polite,1,8,0,0,0,8,0,0,0,9,7
Christian Ponder,1,-15,0,0,0,-15,0,0,0,-3,1
Chris Pressley,1,1,1,0,0,1,1,100,0,0,3
Terrelle Pryor,1,22,0,1,0,22,1,100,0,28,1
Allen Reisner,1,13,0,0,0,13,1,100,0,2,2
Courtney Roby,1,9,0,0,0,9,0,0,0,5,2
Aaron Rodgers,1,-1,0,0,0,-1,0,0,0,5,1
Tony Romo,1,-1,0,0,0,-1,0,0,0,3,1
Dane Sanzenbacher,1,7,0,0,0,7,1,100,0,2,3
Matt Schaub,1,-6,0,0,0,-6,0,0,0,0,1
Brad Smelley,1,3,0,0,0,3,0,0,0,0,1
Hayden Smith,1,16,0,0,0,16,1,100,0,20,1
Matthew Stafford,1,3,0,0,0,3,0,0,0,9,1
Donte' Stallworth,1,63,1,1,1,63,1,100,0,33,2
Isaiah Stanback,1,6,0,0,0,6,0,0,0,1,1
Sammie Stroughter,1,14,0,0,0,14,1,100,0,2,2
Will Ta'ufo'ou,1,5,0,0,0,5,0,0,0,4,1
Ryan Taylor,1,11,0,0,0,11,1,100,0,6,1
Marcus Thigpen,1,15,0,0,0,15,1,100,0,4,2
Jordan Todman,1,0,0,0,0,0,0,0,0,3,1
Mitch Unrein,1,1,1,0,0,1,1,100,0,0,1
Chris Wells,1,24,0,1,0,24,1,100,0,18,1
Jordan White,1,13,0,0,0,13,1,100,0,3,3
Kellen Winslow,1,12,0,0,0,12,1,100,0,2,2
Billy Bajema,0,0,0,0,0,0,0,0,0,0,1
Zane Beadles,0,0,0,0,0,0,0,0,0,0,1
William Beatty,0,0,0,0,0,0,0,0,0,0,1
Travis Beckum,0,0,0,0,0,0,0,0,0,0,1
Richie Brockel,0,0,0,0,0,0,0,0,0,0,1
Mike Brown,0,0,0,0,0,0,0,0,0,0,1
Willie Colon,0,0,0,0,0,0,0,0,0,-3,0
Kevin Cone,0,0,0,0,0,0,0,0,0,0,1
John Conner,0,0,0,0,0,0,0,0,0,0,2
Patrick DiMarco,0,0,0,0,0,0,0,0,0,0,1
Trent Edwards,0,0,0,0,0,0,0,0,0,0,1
Andrew Gardner,0,0,0,0,0,0,0,0,0,0,1
David Gilreath,0,0,0,0,0,0,0,0,0,0,2
Richard Goodman,0,0,0,0,0,0,0,0,0,0,2
Robert Griffin III,0,0,0,0,0,0,0,0,0,0,1
Jordan Gross,0,1,0,0,0,1,0,0,0,-2,0
Joe Hawley,0,0,0,0,0,0,0,0,0,0,2
Dan Herron,0,0,0,0,0,0,0,0,0,0,1
A.J. Jenkins,0,0,0,0,0,0,0,0,0,0,1
Kregg Lumpkin,0,0,0,0,0,0,0,0,0,0,2
Owen Marecic,0,0,0,0,0,0,0,0,0,0,5
Marvin McNutt,0,0,0,0,0,0,0,0,0,0,2
Brit Miller,0,0,0,0,0,0,0,0,0,0,3
Richard Murphy,0,0,0,0,0,0,0,0,0,0,1
Cam Newton,0,6,0,0,0,6,0,0,1,4,0
Preston Parker,0,0,0,0,0,0,0,0,0,0,2
Brady Quinn,0,0,0,0,0,0,0,0,0,0,1
Philip Rivers,0,0,0,0,0,0,0,0,0,0,1
Visanthe Shiancoe,0,0,0,0,0,0,0,0,0,0,1
Antone Smith,0,0,0,0,0,0,0,0,0,0,1
Max Starks,0,0,0,0,0,0,0,0,1,-3,0
Tim Tebow,0,0,0,0,0,0,0,0,0,0,1
Matt Tennant,0,0,0,0,0,0,0,0,0,0,1
Patrick Turner,0,0,0,0,0,0,0,0,0,0,5
Robert Turner,0,4,0,0,0,4,0,0,0,7,0
Brandon Weeden,0,-9,0,0,0,-9,0,0,1,0,0
