Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Dedric Ward,1,5,0,0,0,5,0,0,0,0,8
Kevin Ware,1,9,0,0,0,9,0,0,0,7,1
Randal Williams,1,14,0,0,0,14,1,100,0,2,3
Richard Alston,0,0,0,0,0,0,0,0,0,0,1
Ken Amato,0,0,0,0,0,0,0,0,0,0,1
Terrell Buckley,0,0,0,0,0,0,0,0,0,0,1
Ki-Jana Carter,0,0,0,0,0,0,0,0,0,0,1
Rock Cartwright,0,0,0,0,0,0,0,0,0,0,1
Ryan Denney,0,0,0,0,0,0,0,0,0,0,1
P.J. Fleck,0,0,0,0,0,0,0,0,0,0,1
Earnest Graham,0,0,0,0,0,0,0,0,0,0,1
Derrick Hamilton,0,0,0,0,0,0,0,0,0,0,1
Joey Harris,0,0,0,0,0,0,0,0,0,0,3
Darrell Hill,0,0,0,0,0,0,0,0,0,0,1
Israel Idonije,0,0,0,0,0,0,0,0,0,0,1
Brian Jennings,0,0,0,0,0,0,0,0,0,0,1
Tim Johnson,0,0,0,0,0,0,0,0,0,0,1
Daryl Jones,0,0,0,0,0,0,0,0,0,0,2
Kevin Kasper,0,0,0,0,0,0,0,0,0,0,4
Clint Kriewaldt,0,0,0,0,0,0,0,0,0,0,1
Matt Murphy,0,0,0,0,0,0,0,0,0,0,1
Roman Oben,0,0,0,0,0,0,0,0,0,0,1
Julius Peppers,0,0,0,0,0,0,0,0,0,0,2
Jason Peters,0,0,0,0,0,0,0,0,0,0,1
Pierson Prioleau,0,0,0,0,0,0,0,0,0,0,1
Charles Rogers,0,0,0,0,0,0,0,0,0,0,1
Micah Ross,0,0,0,0,0,0,0,0,0,0,1
Deion Sanders,0,0,0,0,0,0,0,0,0,0,2
Cecil Sapp,0,0,0,0,0,0,0,0,0,0,2
Jake Schifino,0,0,0,0,0,0,0,0,0,0,1
Richard Smith,0,0,0,0,0,0,0,0,0,0,2
D.J. Williams,0,0,0,0,0,0,0,0,0,0,1
Roland Williams,0,0,0,0,0,0,0,0,0,0,1
Jason Wright,0,0,0,0,0,0,0,0,0,0,1
