Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Stephen Sullivan,2,46,0,1,0,33,2,100,0,21,6
Mike Thomas,2,38,0,1,0,33,1,50,0,24,10
Jalen Tolbert,2,12,0,0,0,8,0,0,0,2,3
Austin Trammell,2,13,0,0,0,8,1,50,0,0,4
Cole Turner,2,23,0,0,0,18,1,50,0,7,9
Jalen Virgil,2,75,1,1,1,66,2,100,0,43,5
Jonathan Ward,2,7,0,0,0,4,1,50,0,4,3
Nsimba Webster,2,14,0,0,0,8,1,50,1,4,3
Trevon Wesco,2,26,0,1,0,23,1,50,0,12,4
Kevin White,2,74,0,1,1,64,2,100,0,68,5
Trayveon Williams,2,30,0,1,0,24,1,50,0,8,3
Dareke Young,2,24,0,0,0,12,2,100,0,23,2
Salvon Ahmed,1,8,0,0,0,8,0,0,0,7,1
Maurice Alexander,1,7,0,0,0,7,0,0,0,4,1
Tyler Badie,1,24,1,1,0,24,1,100,0,31,1
Kendall Blanton,1,7,0,0,0,7,0,0,0,1,1
C.J. Board,1,6,0,0,0,6,0,0,0,0,1
John Brown,1,42,1,1,1,42,1,100,0,0,2
Jason Cabinda,1,5,0,0,0,5,1,100,0,2,4
Jalen Camp,1,7,0,0,0,7,1,100,0,0,1
Keke Coutee,1,20,0,1,0,20,0,0,1,8,1
Frank Darby,1,15,0,0,0,15,1,100,0,1,1
Jeff Driskel,1,4,0,0,0,4,0,0,0,7,1
Darrynton Evans,1,33,0,1,0,33,1,100,0,31,1
Erik Ezukanma,1,3,0,0,0,3,0,0,0,7,1
Jake Gervase,1,12,0,0,0,12,1,100,0,6,1
Jared Goff,1,5,0,0,0,5,0,0,0,9,1
Danny Gray,1,10,0,0,0,10,1,100,0,4,7
Kamu Grugier-Hill,1,4,0,0,0,4,1,100,0,4,1
Jacob Harris,1,6,0,0,0,6,1,100,0,2,1
Godwin Igwebuike,1,3,0,0,0,3,0,0,0,0,1
Tyron Johnson,1,8,0,0,0,8,0,0,0,10,1
Ronald Jones,1,22,0,1,0,22,1,100,0,23,1
Mason Kinsey,1,3,0,0,0,3,0,0,0,0,1
Tyler Mabry,1,7,1,0,0,7,1,100,0,1,1
Patrick Mahomes,1,6,0,0,0,6,0,0,0,15,1
Jason Moore,1,5,0,0,0,5,0,0,0,0,2
Devine Ozigbo,1,3,0,0,0,3,0,0,0,7,1
Richard Rodgers,1,4,0,0,0,4,0,0,0,3,4
Jeremy Ruckert,1,8,0,0,0,8,0,0,0,1,2
Penei Sewell,1,9,0,0,0,9,1,100,0,6,1
Keith Smith,1,8,0,0,0,8,0,0,0,8,2
Ihmir Smith-Marsette,1,15,0,0,0,15,0,0,1,5,4
Tommy Sweeney,1,7,0,0,0,7,1,100,0,8,1
J.J. Taylor,1,8,0,0,0,8,0,0,0,5,1
Patrick Taylor,1,17,0,0,0,17,1,100,0,17,1
KaVontae Turpin,1,9,0,0,0,9,0,0,0,5,2
Dwayne Washington,1,7,0,0,0,7,0,0,0,6,1
Cody White,1,2,0,0,0,2,0,0,0,2,1
Jameson Williams,1,41,1,1,1,41,1,100,0,5,9
Ty'Son Williams,1,5,0,0,0,5,0,0,0,6,1
Russell Wilson,1,1,0,0,0,1,0,0,0,2,1
Zach Wilson,1,2,1,0,0,2,1,100,0,0,1
Juwann Winfree,1,17,0,0,0,17,1,100,0,5,4
Bailey Zappe,1,-6,0,0,0,-6,0,0,0,2,1
Josh Ali,0,0,0,0,0,0,0,0,0,0,1
David Bakhtiari,0,0,0,0,0,0,0,0,0,0,1
Khari Blasingame,0,0,0,0,0,0,0,0,0,0,1
Tom Brady,0,0,0,0,0,0,0,0,0,0,1
Jack Conklin,0,0,0,0,0,0,0,0,0,0,1
Tanner Conner,0,0,0,0,0,0,0,0,0,0,3
Tyrion Davis-Price,0,0,0,0,0,0,0,0,0,0,2
Gus Edwards,0,0,0,0,0,0,0,0,0,0,2
Justin Fields,0,0,0,0,0,0,0,0,0,0,0
Joe Flacco,0,-3,0,0,0,-3,0,0,0,-3,0
Miller Forristall,0,0,0,0,0,0,0,0,0,0,1
Feleipe Franks,0,0,0,0,0,0,0,0,0,0,2
Tanner Gentry,0,0,0,0,0,0,0,0,0,0,1
Josh Gordon,0,0,0,0,0,0,0,0,0,0,1
Trevor Lawrence,0,0,0,0,0,0,0,0,0,0,0
Lance McCutcheon,0,0,0,0,0,0,0,0,0,0,5
Stanley Morgan,0,0,0,0,0,0,0,0,0,0,1
Kyler Murray,0,0,0,0,0,0,0,0,0,0,0
Jaret Patterson,0,0,0,0,0,0,0,0,0,0,1
Noah Togiai,0,0,0,0,0,0,0,0,0,0,1
Jake Tonges,0,0,0,0,0,0,0,0,0,0,1
Laremy Tunsil,0,0,0,0,0,0,0,0,0,0,0
DJ Turner,0,0,0,0,0,0,0,0,0,0,1
James Washington,0,0,0,0,0,0,0,0,0,0,1
Carson Wentz,0,0,0,0,0,0,0,0,0,0,0
Charlie Woerner,0,0,0,0,0,0,0,0,0,0,2
