Player,Rec,Yds,TD,20+,40+,LNG,Rec 1st,1st%,Rec FUM,Rec YAC/R,Tgts
Jimmy Garoppolo,1,3,0,0,0,3,0,0,0,8,1
Connor Hamlett,1,17,1,0,0,17,1,100,0,0,1
Dwayne Harris,1,13,1,0,0,13,1,100,0,0,1
Henry Krieger-Coble,1,13,0,0,0,13,1,100,0,7,1
Paul Lasike,1,3,0,0,0,3,0,0,0,6,1
Taylor Lewan,1,10,1,0,0,10,1,100,0,13,1
Chris Manhertz,1,10,0,0,0,10,1,100,0,4,1
Paul McRoberts,1,6,0,0,0,6,0,0,0,0,1
David Morgan,1,4,0,0,0,4,0,0,0,1,1
Matthew Mulligan,1,8,0,0,0,8,0,0,0,7,1
Marcus Murphy,1,3,0,0,0,3,0,0,0,1,1
Troy Niklas,1,0,0,0,0,0,0,0,0,0,2
Brock Osweiler,1,-14,0,0,0,-6,0,0,0,-8,1
Jordan Payton,1,3,0,0,0,3,0,0,0,0,2
Isaiah Pead,1,6,0,0,0,6,0,0,0,8,1
Donald Penn,1,1,1,0,0,1,1,100,0,0,1
Troymaine Pope,1,5,0,0,0,5,0,0,0,1,2
Jay Prosch,1,6,0,0,0,6,1,100,0,5,1
Chase Reynolds,1,4,0,0,0,4,1,100,0,3,1
Rashad Ross,1,8,0,0,0,8,0,0,0,0,1
DeAndre Smelter,1,23,0,1,0,23,1,100,0,9,1
Alex Smith,1,3,0,0,0,3,0,0,0,7,1
Devin Smith,1,20,0,1,0,20,1,100,0,6,3
Rod Smith,1,4,0,0,0,4,0,0,0,7,1
Devin Street,1,20,0,1,0,20,1,100,0,2,5
D.J. Tialavea,1,1,1,0,0,1,1,100,0,0,1
Laquon Treadwell,1,15,0,0,0,15,1,100,0,0,3
Terron Ward,1,11,0,0,0,11,1,100,0,9,2
Tony Washington,1,9,0,0,0,9,0,0,0,11,1
Terrell Watson,1,5,0,0,0,5,0,0,0,1,1
Joe Webb,1,3,0,0,0,3,0,0,0,0,3
Carson Wentz,1,7,0,0,0,7,0,0,0,14,1
Jonathan Williams,1,0,0,0,0,0,0,0,0,3,2
Kerwynn Williams,1,6,0,0,0,6,0,0,0,6,2
Shane Wynn,1,19,0,0,0,19,1,100,0,12,3
Braedon Bowman,0,0,0,0,0,0,0,0,0,0,1
Daniel Braverman,0,0,0,0,0,0,0,0,0,0,2
Isaiah Burse,0,0,0,0,0,0,0,0,0,0,4
Michael Burton,0,0,0,0,0,0,0,0,0,0,1
Michael Campanaro,0,0,0,0,0,0,0,0,0,0,1
Geremy Davis,0,0,0,0,0,0,0,0,0,0,2
Kellen Davis,0,0,0,0,0,0,0,0,0,0,1
Eric Fisher,0,-5,0,0,0,-5,0,0,1,-5,0
Isaac Fruechte,0,0,0,0,0,0,0,0,0,0,1
Jakeem Grant,0,0,0,0,0,0,0,0,0,0,1
Bronson Hill,0,0,0,0,0,0,0,0,0,0,1
Don Jackson,0,0,0,0,0,0,0,0,0,0,1
Chris Johnson,0,0,0,0,0,0,0,0,0,0,1
Khari Lee,0,0,0,0,0,0,0,0,0,0,1
Alex Lewis,0,0,0,0,0,0,0,0,0,0,1
Dezmin Lewis,0,0,0,0,0,0,0,0,0,0,1
Zach Line,0,0,0,0,0,0,0,0,0,0,3
Marcus Mariota,0,0,0,0,0,0,0,0,0,0,1
Patrick McAfee,0,0,0,0,0,0,0,0,0,0,1
Cedric Peerman,0,0,0,0,0,0,0,0,0,0,1
Kalif Raymond,0,0,0,0,0,0,0,0,0,0,2
Matthew Slater,0,0,0,0,0,0,0,0,0,0,1
Ryan Succop,0,0,0,0,0,0,0,0,0,0,0
Juwan Thompson,0,0,0,0,0,0,0,0,0,0,1
Jordan Todman,0,0,0,0,0,0,0,0,0,0,1
Will Tukuafu,0,0,0,0,0,0,0,0,0,0,1
Hakeem Valles,0,0,0,0,0,0,0,0,0,0,2
Andre Williams,0,0,0,0,0,0,0,0,0,0,2
Kasen Williams,0,0,0,0,0,0,0,0,0,0,1
